Daily Date,SPY Daily Close,SPY Daily Open,SPY Daily High,SPY Daily Low,SPY Daily Adj Close*,QQQ Daily Close,QQQ Daily Open,QQQ Daily High,QQQ Daily Low,QQQ Daily Adj Close*
"May 21, 2021",414.94,420.97,418.20,414.45,407.79,327.01,333.67,330.86,326.64,325.45
"May 20, 2021",415.28,420.17,416.63,411.67,408.12,328.83,333.66,329.71,323.89,327.26
"May 19, 2021",410.86,418.87,411.05,405.33,403.78,322.59,334.07,322.90,316.30,321.05
"May 18, 2021",411.94,420.33,416.06,411.77,404.84,322.22,329.37,326.65,321.94,320.68
"May 17, 2021",415.52,417.34,416.39,413.36,408.36,324.41,330.43,326.37,321.45,322.86
"May 14, 2021",416.58,416.87,417.49,413.18,409.40,326.39,324.12,327.33,322.08,324.83
"May 13, 2021",410.28,411.80,412.35,407.02,403.21,319.34,316.66,322.40,316.90,317.82
"May 12, 2021",405.41,406.92,412.59,404.00,398.42,316.89,325.39,322.62,316.00,315.38
"May 11, 2021",414.21,415.80,415.27,410.06,407.07,325.31,324.63,326.13,319.02,323.76
"May 10, 2021",417.94,415.39,422.74,417.81,410.74,325.76,322.60,332.96,325.55,324.21
"May 07, 2021",422.12,413.21,422.82,419.16,414.85,334.20,319.92,336.65,331.69,332.61
"May 06, 2021",419.07,407.07,419.21,413.68,411.85,331.51,320.23,331.67,326.45,329.93
"May 05, 2021",415.75,411.23,417.63,415.15,408.59,329.03,319.70,333.14,328.23,327.46
"May 04, 2021",415.62,413.10,416.60,411.67,408.46,330.14,332.78,333.89,326.21,328.57
"May 03, 2021",418.20,422.50,419.84,417.67,410.99,336.19,334.37,340.00,335.73,334.59
"Apr 30, 2021",417.30,419.89,418.54,416.34,410.11,337.99,328.76,340.26,337.05,336.38
"Apr 29, 2021",420.06,415.83,420.72,416.44,412.82,340.22,332.25,342.80,336.90,338.60
"Apr 28, 2021",417.40,417.38,419.01,416.90,410.21,339.00,333.56,340.85,338.33,337.38
"Apr 27, 2021",417.52,416.07,418.14,416.30,410.32,340.15,339.23,342.15,339.17,338.53
"Apr 26, 2021",417.61,419.43,418.22,416.81,410.41,341.63,337.70,341.92,338.90,340.00
"Apr 23, 2021",416.74,417.63,418.25,412.79,409.56,339.42,342.37,340.77,335.85,337.80
"Apr 22, 2021",412.27,420.32,416.78,411.13,405.17,335.20,339.81,339.90,334.01,333.60
"Apr 21, 2021",416.07,417.81,416.29,411.36,408.90,339.29,341.93,339.48,333.97,337.67
"Apr 20, 2021",412.17,417.93,415.09,410.59,405.07,336.41,339.67,339.52,334.38,334.81
"Apr 19, 2021",415.21,417.44,416.74,413.79,408.05,338.88,335.85,341.58,336.90,337.26
"Apr 16, 2021",417.26,412.87,417.91,415.73,410.07,342.01,338.89,342.23,340.08,340.38
"Apr 15, 2021",415.87,415.89,416.16,413.69,408.70,341.61,335.09,342.01,336.22,339.98
"Apr 14, 2021",411.45,411.51,413.96,410.87,404.36,336.51,338.20,340.98,335.67,334.91
"Apr 13, 2021",412.86,413.91,413.53,411.12,405.74,340.60,340.39,341.08,338.02,338.98
"Apr 12, 2021",411.64,416.26,411.93,410.20,404.55,336.67,342.15,337.10,334.73,335.06
"Apr 09, 2021",411.49,417.25,411.67,408.26,404.40,337.11,339.47,337.32,332.92,335.50
"Apr 08, 2021",408.52,413.74,408.58,406.93,401.48,335.08,340.85,335.27,333.74,333.48
"Apr 07, 2021",406.59,412.83,406.96,405.45,399.58,331.62,338.24,332.48,329.37,330.04
"Apr 06, 2021",406.12,411.53,407.24,405.40,399.12,330.82,336.04,332.83,330.02,329.24
"Apr 05, 2021",406.36,410.85,406.94,403.38,399.36,331.05,333.68,331.84,326.88,329.47
"Apr 01, 2021",400.61,408.39,400.67,398.18,393.71,324.57,334.56,324.71,322.81,323.02
"Mar 31, 2021",396.33,407.93,398.00,395.31,389.50,319.13,330.33,320.74,315.81,317.61
"Mar 30, 2021",394.73,405.94,395.45,393.02,387.93,314.32,330.73,314.91,311.54,312.82
"Mar 29, 2021",395.78,405.76,396.75,392.81,388.96,315.91,327.13,316.99,312.47,314.40
"Mar 26, 2021",395.98,403.46,396.41,390.29,389.16,316.00,323.07,316.33,309.67,314.49
"Mar 25, 2021",389.70,398.40,390.55,383.90,382.98,311.33,316.16,312.89,307.39,309.85
"Mar 24, 2021",387.52,395.34,392.75,387.47,380.84,311.87,313.89,318.67,311.72,310.38
"Mar 23, 2021",389.50,394.42,393.46,388.66,382.79,317.22,315.45,321.09,316.38,315.71
"Mar 22, 2021",392.59,394.40,394.07,389.97,385.82,318.61,311.11,320.74,315.21,317.09
"Mar 19, 2021",389.48,390.93,391.57,387.15,382.77,313.14,309.97,314.73,309.66,311.25
"Mar 18, 2021",391.48,385.98,396.72,390.75,383.48,312.04,318.63,317.88,311.57,310.16
"Mar 17, 2021",397.26,391.00,398.12,393.30,389.14,321.90,319.73,323.85,315.68,319.96
"Mar 16, 2021",395.91,391.91,397.83,395.08,387.82,320.58,315.21,324.20,319.10,318.65
"Mar 15, 2021",396.41,390.03,396.69,392.03,388.31,318.83,Dividend,319.00,314.10,316.91
"Mar 12, 2021",394.06,389.88,394.21,391.20,386.00,315.46,311.87,318.23,311.39,313.56
"Mar 11, 2021",393.53,Dividend,395.65,391.74,385.49,318.04,316.87,319.86,314.85,316.12
"Mar 10, 2021",389.58,394.48,391.40,388.17,381.62,310.88,317.45,316.47,310.17,309.01
"Mar 09, 2021",387.17,394.53,389.91,385.31,379.26,311.77,321.09,313.73,306.92,309.89
"Mar 08, 2021",381.72,397.07,387.68,381.42,373.92,299.94,315.79,310.06,299.51,298.13
"Mar 05, 2021",383.63,394.33,384.76,372.64,375.79,308.68,313.86,309.61,297.45,306.82
"Mar 04, 2021",376.70,392.07,384.00,371.88,369.00,304.10,315.77,312.04,300.11,302.27
"Mar 03, 2021",381.42,392.23,386.83,381.31,373.62,309.16,316.16,318.24,309.10,307.30
"Mar 02, 2021",386.54,389.69,390.07,386.00,378.64,318.40,307.47,324.33,318.14,316.48
"Mar 01, 2021",389.58,385.85,390.92,380.57,381.62,323.59,308.12,323.94,317.94,321.64
"Feb 26, 2021",380.36,384.66,385.58,378.23,372.58,314.14,306.80,319.11,310.88,312.25
"Feb 25, 2021",382.33,380.46,391.88,380.78,374.51,312.83,308.78,324.03,311.24,310.95
"Feb 24, 2021",391.77,381.22,392.23,385.27,383.76,324.13,317.27,324.45,315.96,322.18
"Feb 23, 2021",387.50,385.79,388.95,380.20,379.58,321.48,324.25,323.20,311.00,319.54
"Feb 22, 2021",387.03,389.82,389.62,386.74,379.12,322.44,319.27,327.80,322.23,320.50
"Feb 19, 2021",390.03,385.59,392.38,389.55,382.06,331.02,315.85,333.99,329.97,329.03
"Feb 18, 2021",390.72,384.35,391.52,387.74,382.73,332.47,321.39,333.87,328.36,330.47
"Feb 17, 2021",392.39,390.41,392.66,389.33,384.37,333.93,318.74,335.66,330.17,331.92
"Feb 16, 2021",392.30,386.33,394.17,391.53,384.28,335.54,317.00,338.19,334.34,333.52
"Feb 12, 2021",392.64,384.66,392.90,389.77,384.61,336.45,326.50,336.62,332.63,334.42
"Feb 11, 2021",390.71,387.06,391.69,388.10,382.72,334.58,333.86,335.00,332.12,332.56
"Feb 10, 2021",390.08,392.07,392.28,387.50,382.11,332.75,330.23,335.46,329.50,330.75
"Feb 09, 2021",390.25,389.59,390.89,389.17,382.27,333.51,332.47,334.81,332.61,331.50
"Feb 08, 2021",390.51,390.42,390.56,388.35,382.53,333.58,337.27,333.74,331.41,331.57
"Feb 05, 2021",387.71,393.96,388.47,386.14,379.78,331.36,333.71,332.40,329.53,329.36
"Feb 04, 2021",386.19,389.85,386.24,381.97,378.30,330.24,334.33,330.33,326.46,328.25
"Feb 03, 2021",381.85,391.24,383.70,380.48,374.04,326.38,334.99,330.20,326.32,324.41
"Feb 02, 2021",381.55,392.12,383.22,376.32,373.75,327.68,332.62,328.87,325.31,325.71
"Feb 01, 2021",376.23,389.61,377.34,370.38,368.54,322.42,333.10,323.54,316.02,320.48
"Jan 29, 2021",370.07,389.27,376.67,368.27,362.51,314.56,331.22,320.72,312.76,312.67
"Jan 28, 2021",377.63,388.20,381.93,375.89,369.91,321.32,327.82,326.42,320.03,319.38
"Jan 27, 2021",374.41,382.96,380.32,372.01,366.76,319.43,329.82,326.27,317.36,317.51
"Jan 26, 2021",383.79,382.44,385.85,383.54,375.94,328.59,325.48,329.76,327.22,326.61
"Jan 25, 2021",384.39,379.65,384.77,378.46,376.53,328.11,318.11,330.32,321.41,326.13
"Jan 22, 2021",382.88,373.72,384.13,381.84,375.05,325.42,319.58,326.46,324.71,323.46
"Jan 21, 2021",384.24,375.63,384.95,383.25,376.39,326.36,320.67,327.13,323.73,324.39
"Jan 20, 2021",383.89,376.36,384.79,380.69,376.04,323.77,326.26,324.74,316.51,321.82
"Jan 19, 2021",378.65,380.22,379.23,376.75,370.91,316.41,328.85,316.93,313.12,314.50
"Jan 15, 2021",375.70,385.41,377.58,373.70,368.02,311.86,328.91,315.12,310.58,309.98
"Jan 14, 2021",378.46,383.67,381.13,378.10,370.72,314.35,325.29,317.53,313.86,312.46
"Jan 13, 2021",379.79,382.25,380.86,377.85,372.03,316.04,325.15,316.86,313.57,314.14
"Jan 12, 2021",378.77,384.49,379.86,376.36,371.03,313.92,320.14,315.58,311.20,312.03
"Jan 11, 2021",378.69,381.11,380.58,377.72,370.95,314.42,314.25,317.19,313.75,312.53
"Jan 08, 2021",381.26,378.34,381.49,377.10,373.47,319.03,314.13,319.39,315.08,317.11
"Jan 07, 2021",379.10,376.72,379.90,375.91,371.35,314.98,316.50,315.84,310.25,313.08
"Jan 06, 2021",373.55,380.59,376.98,369.12,365.91,307.54,314.19,311.88,305.98,305.69
"Jan 05, 2021",371.33,378.69,372.50,368.05,363.74,311.86,314.46,312.14,308.29,309.98
"Jan 04, 2021",368.79,378.89,375.45,364.82,361.25,309.31,315.98,315.29,305.18,307.45
"Dec 31, 2020",373.88,377.85,374.66,371.23,366.24,313.74,317.34,314.24,311.76,311.85
"Dec 30, 2020",371.99,380.59,373.10,371.57,364.39,312.97,310.28,314.49,312.33,311.08
"Dec 29, 2020",371.46,376.10,374.00,370.83,363.87,312.96,307.00,314.69,312.03,311.07
"Dec 28, 2020",372.17,369.71,372.59,371.07,364.56,312.68,308.29,313.17,310.36,310.80
"Dec 24, 2020",369.00,368.10,369.03,367.45,361.46,309.56,315.11,310.02,308.39,307.70
"Dec 23, 2020",367.57,375.31,369.62,367.22,360.06,308.20,312.87,310.18,308.04,306.34
"Dec 22, 2020",367.24,371.78,368.33,366.03,359.73,309.76,314.16,310.71,306.85,307.89
"Dec 21, 2020",367.86,372.34,378.46,362.03,360.34,308.92,314.05,309.47,303.60,307.06
"Dec 18, 2020",369.18,373.81,371.15,367.02,361.63,310.06,312.25,311.98,307.61,307.63
"Dec 17, 2020",372.24,371.74,372.46,371.05,363.08,311.00,308.47,311.24,309.39,308.57
"Dec 16, 2020",370.17,368.08,371.16,368.87,361.06,308.98,309.81,309.79,306.62,306.56
"Dec 15, 2020",369.59,368.28,369.59,365.92,360.50,307.29,309.85,307.29,304.11,304.89
"Dec 14, 2020",364.66,368.21,369.80,364.47,355.69,304.04,306.46,306.05,303.01,301.66
"Dec 11, 2020",366.30,364.97,366.74,363.26,357.29,301.85,Dividend,301.98,298.47,299.49
"Dec 10, 2020",366.73,370.97,367.86,364.43,357.71,302.52,311.66,303.68,298.09,300.15
"Dec 09, 2020",366.85,Dividend,371.05,365.95,357.83,301.31,310.63,308.36,300.21,298.95
"Dec 08, 2020",370.17,371.94,370.78,367.67,361.06,308.29,307.70,308.60,304.95,305.88
"Dec 07, 2020",369.09,369.82,369.62,367.72,360.01,307.25,306.37,307.63,305.52,304.85
"Dec 04, 2020",369.85,367.40,369.85,367.22,360.75,305.52,303.08,305.67,303.63,303.13
"Dec 03, 2020",366.69,368.64,368.19,365.50,357.67,304.28,300.81,305.88,303.53,301.90
"Dec 02, 2020",366.79,364.90,366.96,364.20,357.77,303.85,299.21,304.20,300.35,301.47
"Dec 01, 2020",366.02,365.37,367.68,364.93,357.02,303.46,308.07,305.14,300.83,301.09
"Nov 30, 2020",362.06,370.88,363.12,359.17,353.15,299.62,306.76,299.97,294.78,297.28
"Nov 27, 2020",363.67,367.72,364.18,362.58,354.72,299.01,305.71,300.17,297.90,296.67
"Nov 25, 2020",362.66,369.02,363.16,361.48,353.74,296.28,304.33,296.94,294.59,293.96
"Nov 24, 2020",363.22,367.32,363.81,359.29,354.28,294.47,304.17,294.98,289.63,292.17
"Nov 23, 2020",357.46,366.68,358.82,354.87,348.67,290.39,302.25,292.75,288.07,288.12
"Nov 20, 2020",355.33,364.82,357.72,355.25,346.59,290.38,301.97,293.07,290.29,288.11
"Nov 19, 2020",357.78,365.57,358.18,354.15,348.98,292.38,299.34,292.70,288.85,290.09
"Nov 18, 2020",356.28,362.83,361.50,356.24,347.52,290.11,298.31,293.37,290.02,287.84
"Nov 17, 2020",360.62,363.84,361.92,358.34,351.75,292.27,295.57,293.74,291.61,289.98
"Nov 16, 2020",362.57,363.13,362.78,359.59,353.65,293.20,291.49,293.51,289.99,290.91
"Nov 13, 2020",358.10,360.21,358.90,354.71,349.29,290.93,291.41,291.57,287.87,288.65
"Nov 12, 2020",353.21,357.28,356.72,351.26,344.52,288.40,292.30,292.07,287.25,286.14
"Nov 11, 2020",356.67,357.50,357.56,355.06,347.90,289.76,289.54,290.25,283.38,287.49
"Nov 10, 2020",354.04,355.60,355.18,350.51,345.33,283.42,291.70,286.66,280.62,281.20
"Nov 09, 2020",354.56,360.91,364.38,354.06,345.84,288.59,293.40,299.14,288.12,286.33
"Nov 06, 2020",350.16,359.97,351.51,347.65,341.55,294.61,290.62,295.36,289.83,292.31
"Nov 05, 2020",350.24,360.98,352.19,348.86,341.62,294.39,290.17,295.39,292.00,292.09
"Nov 04, 2020",343.54,355.27,347.94,339.59,335.09,286.91,290.76,288.77,281.87,284.67
"Nov 03, 2020",336.03,355.58,338.25,330.29,327.76,274.65,286.03,276.82,270.84,272.50
"Nov 02, 2020",330.20,356.40,332.36,327.24,322.08,269.98,285.17,273.52,266.97,267.87
"Oct 30, 2020",326.54,353.49,329.69,322.60,318.51,269.38,297.65,275.24,267.07,267.27
"Oct 29, 2020",329.98,363.97,333.40,325.09,321.86,276.39,293.71,279.49,272.52,274.23
"Oct 28, 2020",326.66,349.93,338.25,326.13,318.62,271.64,293.53,278.64,271.38,269.52
"Oct 27, 2020",338.22,349.24,340.12,337.99,329.90,282.66,283.59,283.51,280.20,280.45
"Oct 26, 2020",339.39,340.86,342.98,335.62,331.04,280.47,271.96,285.30,276.76,278.28
"Oct 23, 2020",345.78,333.69,345.99,343.13,337.27,284.74,271.85,284.91,281.78,282.51
"Oct 22, 2020",344.61,330.20,345.24,340.65,336.13,284.18,274.34,285.98,280.82,281.96
"Oct 21, 2020",342.73,328.28,345.67,342.40,334.30,284.19,273.00,287.32,283.69,281.97
"Oct 20, 2020",343.38,326.91,346.88,342.64,334.93,284.41,278.01,287.62,282.95,282.19
"Oct 19, 2020",342.01,332.10,349.33,341.04,333.60,283.80,281.50,291.48,282.79,281.58
"Oct 16, 2020",347.29,339.76,350.75,347.10,338.75,288.51,282.38,293.27,288.15,286.25
"Oct 15, 2020",347.50,342.13,348.02,343.13,338.95,290.10,284.77,290.71,286.54,287.83
"Oct 14, 2020",347.93,345.93,351.93,347.14,339.37,292.06,285.05,296.35,290.26,289.78
"Oct 13, 2020",350.13,342.96,352.47,349.09,341.52,294.52,284.67,297.05,293.11,292.22
"Oct 12, 2020",352.43,343.33,354.02,349.06,343.76,294.53,284.56,297.46,289.47,292.23
"Oct 09, 2020",346.85,343.46,347.35,344.89,338.32,285.71,290.49,285.79,282.71,283.48
"Oct 08, 2020",343.78,348.65,343.85,341.86,335.32,281.41,291.80,282.47,280.31,279.21
"Oct 07, 2020",340.76,348.96,341.63,338.09,332.38,279.92,287.20,280.74,277.28,277.73
"Oct 06, 2020",334.93,343.71,342.17,334.38,326.69,275.16,295.35,281.19,274.25,273.01
"Oct 05, 2020",339.76,350.75,339.96,336.01,331.40,280.16,296.39,280.49,276.23,277.97
"Oct 02, 2020",333.84,352.28,337.01,331.19,325.63,274.31,290.55,282.24,273.44,272.16
"Oct 01, 2020",337.04,349.59,338.74,335.01,328.75,282.25,283.11,282.88,279.84,280.04
"Sep 30, 2020",334.89,345.56,338.29,332.88,326.65,277.84,282.40,281.09,275.87,275.67
"Sep 29, 2020",332.37,342.85,334.77,331.62,324.19,275.95,277.89,277.71,275.37,273.79
"Sep 28, 2020",334.19,338.12,334.96,332.15,325.97,277.20,279.45,277.20,271.67,275.03
"Sep 25, 2020",328.73,339.91,329.58,321.64,320.64,271.56,276.34,272.40,264.30,269.44
"Sep 24, 2020",323.50,336.06,326.80,319.80,315.54,265.39,276.02,268.70,261.22,263.31
"Sep 23, 2020",322.64,331.70,331.20,322.10,314.70,264.16,281.79,272.34,263.25,262.09
"Sep 22, 2020",330.30,337.69,330.90,325.86,322.17,272.48,276.15,273.08,266.54,270.35
"Sep 21, 2020",326.97,333.09,327.13,321.73,318.93,267.51,276.62,267.65,260.11,265.42
"Sep 18, 2020",330.65,333.97,335.49,327.97,322.52,266.87,276.58,272.09,262.63,264.78
"Sep 17, 2020",335.84,333.22,337.70,332.99,326.27,270.32,265.91,274.40,266.68,268.21
"Sep 16, 2020",338.82,322.58,343.06,338.52,329.17,274.61,261.39,280.36,274.25,272.46
"Sep 15, 2020",340.17,321.22,342.02,338.47,330.48,279.06,272.15,280.45,275.13,276.88
"Sep 14, 2020",338.46,330.90,340.38,334.22,328.82,275.16,269.99,277.22,272.96,273.01
"Sep 11, 2020",334.06,328.57,336.97,331.00,324.54,270.45,262.47,275.22,266.90,268.33
"Sep 10, 2020",333.89,325.70,342.53,332.85,324.38,272.34,271.79,282.20,270.56,270.21
"Sep 09, 2020",339.79,335.37,342.46,336.61,330.11,277.88,267.55,280.05,273.00,275.71
"Sep 08, 2020",333.21,Dividend,342.64,332.88,323.72,269.95,279.88,278.22,269.66,267.84
"Sep 04, 2020",342.57,333.56,347.83,334.87,332.81,283.58,279.03,288.93,271.80,281.36
"Sep 03, 2020",345.39,341.51,356.38,342.59,335.55,287.41,274.36,298.62,284.41,285.16
"Sep 02, 2020",357.70,341.12,358.75,353.43,347.51,302.76,274.15,303.50,296.89,300.39
"Sep 01, 2020",352.60,337.49,352.71,349.24,342.55,299.92,280.94,300.04,295.79,297.57
"Aug 31, 2020",349.31,335.82,351.30,349.06,339.36,294.88,275.64,296.75,292.62,292.57
"Aug 28, 2020",350.58,341.82,350.72,348.15,340.59,292.53,272.22,293.18,290.93,290.24
"Aug 27, 2020",348.33,337.55,349.90,346.53,338.41,291.05,285.56,293.85,288.71,288.77
"Aug 26, 2020",347.57,336.71,347.86,344.17,337.67,291.96,298.10,292.22,285.83,289.68
"Aug 25, 2020",344.12,346.13,344.21,342.27,334.32,285.86,303.28,286.06,282.37,283.62
"Aug 24, 2020",342.92,355.87,343.00,339.45,333.15,283.63,297.62,286.00,281.27,281.41
"Aug 21, 2020",339.48,354.67,339.72,337.55,329.81,281.87,293.07,282.34,279.46,279.67
"Aug 20, 2020",338.28,350.21,338.80,335.22,328.64,279.93,292.33,280.43,274.86,277.74
"Aug 19, 2020",337.23,350.35,339.61,336.62,327.62,276.10,292.97,279.02,275.57,273.94
"Aug 18, 2020",338.64,349.44,339.10,336.61,328.99,277.97,287.15,278.46,274.91,275.80
"Aug 17, 2020",337.91,348.51,338.34,336.85,328.28,275.32,282.83,275.84,272.20,273.17
"Aug 14, 2020",336.84,344.76,337.42,335.62,327.24,272.16,285.25,273.40,270.72,270.03
"Aug 13, 2020",336.83,343.53,338.25,335.83,327.23,272.48,280.13,274.83,271.51,270.35
"Aug 12, 2020",337.44,342.12,338.28,335.41,327.83,271.86,275.28,272.84,267.37,269.73
"Aug 11, 2020",332.80,337.92,337.54,332.01,323.32,265.19,277.93,270.44,264.63,263.12
"Aug 10, 2020",335.57,335.36,335.77,332.96,326.01,270.31,276.42,271.98,266.67,268.20
"Aug 07, 2020",334.57,339.05,334.88,332.30,325.04,271.47,273.93,274.88,269.25,269.35
"Aug 06, 2020",334.33,338.34,334.46,331.13,324.81,274.64,273.12,274.98,270.19,272.49
"Aug 05, 2020",332.11,337.94,332.39,331.18,322.65,271.05,272.66,271.52,269.96,268.93
"Aug 04, 2020",330.06,336.41,330.06,327.86,320.66,270.38,267.42,270.48,268.09,268.27
"Aug 03, 2020",328.79,336.61,329.62,327.73,319.42,269.38,269.11,270.15,267.87,267.27
"Jul 31, 2020",326.52,335.44,326.63,321.33,317.22,265.79,271.77,265.95,260.85,263.71
"Jul 30, 2020",323.96,336.85,324.41,319.64,314.73,261.13,274.08,261.71,256.55,259.09
"Jul 29, 2020",325.12,335.06,325.73,322.08,315.86,259.77,270.85,260.66,257.91,257.74
"Jul 28, 2020",321.17,333.28,323.64,320.85,312.02,256.81,270.88,259.85,256.51,254.80
"Jul 27, 2020",323.22,331.48,323.41,320.77,314.01,260.12,268.86,260.52,256.45,258.09
"Jul 24, 2020",320.88,331.47,321.99,319.25,311.74,255.56,268.00,256.93,251.32,253.56
"Jul 23, 2020",322.96,327.86,327.23,321.48,313.76,258.01,265.91,265.24,256.55,255.99
"Jul 22, 2020",326.86,328.32,327.20,324.50,317.55,264.93,257.74,265.89,262.55,262.86
"Jul 21, 2020",325.01,325.90,326.93,323.94,315.75,264.00,258.40,268.41,263.13,261.94
"Jul 20, 2020",324.32,321.90,325.13,320.62,315.08,266.78,259.31,267.43,258.79,264.69
"Jul 17, 2020",321.72,322.12,322.57,319.74,312.55,259.42,257.26,260.31,257.17,257.39
"Jul 16, 2020",320.79,322.43,321.28,319.09,311.65,259.12,254.04,259.78,255.62,257.09
"Jul 15, 2020",321.85,321.63,323.04,319.27,312.68,260.90,264.51,262.69,257.49,258.86
"Jul 14, 2020",318.92,320.95,319.76,312.00,309.83,260.37,264.51,260.79,252.76,258.33
"Jul 13, 2020",314.84,326.47,322.71,314.13,305.87,258.54,268.40,269.79,257.69,256.52
"Jul 10, 2020",317.59,324.62,317.88,312.76,308.54,263.97,260.08,264.23,259.26,261.91
"Jul 09, 2020",314.38,326.45,317.10,310.68,305.42,262.18,259.59,262.87,257.63,260.13
"Jul 08, 2020",316.18,321.43,316.30,312.70,307.17,259.99,258.02,260.02,256.50,257.96
"Jul 07, 2020",313.78,321.88,317.52,313.37,304.84,256.61,261.83,260.88,256.30,254.60
"Jul 06, 2020",317.05,319.79,317.68,315.56,308.02,258.39,255.93,258.93,255.43,256.37
"Jul 02, 2020",312.23,322.41,315.70,311.51,303.33,252.19,266.91,254.27,251.71,250.22
"Jul 01, 2020",310.52,313.30,311.89,309.07,301.67,250.49,262.03,251.52,247.08,248.53
"Jun 30, 2020",308.36,320.13,310.20,303.82,299.58,247.60,261.97,248.16,242.58,245.66
"Jun 29, 2020",304.46,314.31,304.61,298.93,295.79,242.84,257.98,242.85,237.35,240.94
"Jun 26, 2020",300.05,316.84,306.39,299.42,291.50,240.22,258.13,245.96,239.68,238.34
"Jun 25, 2020",307.35,314.61,307.64,301.28,298.59,246.03,255.45,246.34,241.14,244.11
"Jun 24, 2020",304.09,315.38,310.51,302.10,295.43,243.71,253.02,249.33,242.16,241.80
"Jun 23, 2020",312.05,316.37,314.50,311.61,303.16,248.84,247.64,251.15,247.82,246.89
"Jun 22, 2020",310.62,314.24,311.05,306.75,301.77,246.74,242.77,246.87,243.38,244.81
"Jun 19, 2020",308.64,309.57,314.38,306.53,299.85,244.24,239.97,247.00,242.45,241.91
"Jun 18, 2020",311.78,303.99,312.30,309.51,301.57,244.28,245.78,244.53,242.49,241.95
"Jun 17, 2020",311.66,301.41,314.39,310.86,301.45,243.62,243.80,245.50,242.73,241.29
"Jun 16, 2020",312.96,306.16,315.64,307.67,302.71,242.85,248.06,244.39,239.10,240.53
"Jun 15, 2020",307.05,303.47,308.28,296.74,297.00,238.75,248.39,239.45,231.47,236.47
"Jun 12, 2020",304.21,309.84,309.08,298.60,294.25,235.88,243.68,240.40,231.74,233.63
"Jun 11, 2020",300.61,313.49,312.15,300.01,290.77,234.02,Dividend,243.59,233.96,231.79
"Jun 10, 2020",319.00,307.99,322.39,318.22,308.55,246.22,246.73,247.82,244.51,243.87
"Jun 09, 2020",320.79,314.17,323.28,319.36,310.29,243.30,243.29,244.18,240.47,240.98
"Jun 08, 2020",323.20,Dividend,323.41,319.63,312.62,241.55,244.40,241.68,237.91,239.24
"Jun 05, 2020",319.34,310.01,321.27,317.16,308.88,239.69,243.78,240.30,235.63,237.40
"Jun 04, 2020",311.36,314.07,313.00,309.08,301.16,235.03,232.44,237.79,233.68,232.79
"Jun 03, 2020",312.18,315.48,313.22,309.94,301.96,236.69,239.09,237.47,235.35,234.43
"Jun 02, 2020",308.08,298.02,308.13,305.10,297.99,235.63,242.16,235.69,232.01,233.38
"Jun 01, 2020",305.55,308.24,306.21,303.06,295.54,234.06,245.05,234.45,232.00,231.83
"May 29, 2020",304.32,311.46,304.96,299.47,294.35,233.36,240.66,233.60,228.76,231.13
"May 28, 2020",302.97,321.42,306.84,302.24,293.05,229.99,239.54,233.47,229.05,227.79
"May 27, 2020",303.53,320.30,303.57,296.87,293.59,230.29,236.22,230.41,223.94,228.09
"May 26, 2020",299.08,320.22,302.19,295.46,289.29,229.04,236.33,233.57,228.79,226.85
"May 22, 2020",295.44,317.23,295.63,293.22,285.77,229.66,236.26,229.87,227.50,227.47
"May 21, 2020",294.88,311.11,297.67,293.69,285.22,228.87,234.50,232.14,228.34,226.69
"May 20, 2020",296.93,310.24,297.87,295.57,287.21,231.39,232.46,231.76,229.48,229.18
"May 19, 2020",291.97,306.55,296.21,291.95,282.41,226.86,230.38,229.85,226.71,224.69
"May 18, 2020",295.00,303.62,296.75,292.70,285.34,227.43,229.11,228.68,225.47,225.26
